index,trace_id,span_id,operation,start_time,end_time,duration,service_name,span_kind,req_status_code,ref_type,ref_type_span_ID,ref_type_trace_ID,packet_loss_treatment
2,e40c93e65e35ada6b6e5e3ba90e1405f,730f1f84362e04d4,grpc.oteldemo.ProductCatalogService/GetProduct,1732718137597000,1732718137628509,31509.0,frontend,client,0,CHILD_OF,9e1de3342f51393f,e40c93e65e35ada6b6e5e3ba90e1405f,NoTreatment
3,e40c93e65e35ada6b6e5e3ba90e1405f,9e1de3342f51393f,GET,1732718137597000,1732718137629814,32814.0,frontend,server,200,CHILD_OF,bd249628a8562ba7,e40c93e65e35ada6b6e5e3ba90e1405f,NoTreatment
4,e40c93e65e35ada6b6e5e3ba90e1405f,440e7de931652811,oteldemo.ProductCatalogService/GetProduct,1732718137604022,1732718137605842,1820.0,productcatalogservice,server,0,CHILD_OF,730f1f84362e04d4,e40c93e65e35ada6b6e5e3ba90e1405f,NoTreatment
0,68c380e4f7946a55dbca256c6db80ef6,3954cb17a72a326e,router frontend egress,1732717858019681,1732717858138822,119141.0,frontend-proxy,client,200,CHILD_OF,8e01239bf0884c11,68c380e4f7946a55dbca256c6db80ef6,NoTreatment
1,68c380e4f7946a55dbca256c6db80ef6,8e01239bf0884c11,ingress,1732717858019495,1732717858138861,119366.0,frontend-proxy,server,200,N/A,N/A,N/A,NoTreatment
2,68c380e4f7946a55dbca256c6db80ef6,dccdf9f3d742d101,grpc.oteldemo.ProductCatalogService/GetProduct,1732717858098000,1732717858136780,38780.0,frontend,client,0,CHILD_OF,ae44cf418b18b223,68c380e4f7946a55dbca256c6db80ef6,NoTreatment
3,68c380e4f7946a55dbca256c6db80ef6,ae44cf418b18b223,GET,1732717858097000,1732717858137889,40889.0,frontend,server,200,CHILD_OF,3954cb17a72a326e,68c380e4f7946a55dbca256c6db80ef6,NoTreatment
4,68c380e4f7946a55dbca256c6db80ef6,054f0b719d3add8d,oteldemo.ProductCatalogService/GetProduct,1732717858120380,1732717858124179,3799.0,productcatalogservice,server,0,CHILD_OF,dccdf9f3d742d101,68c380e4f7946a55dbca256c6db80ef6,NoTreatment
0,89345000c05480bae3670d30e4e21b35,959d2b12f1337d5e,router frontend egress,1732717881962891,1732717882177733,214842.0,frontend-proxy,client,200,CHILD_OF,52f9e5888f5a4e0d,89345000c05480bae3670d30e4e21b35,NoTreatment
1,89345000c05480bae3670d30e4e21b35,52f9e5888f5a4e0d,ingress,1732717881962730,1732717882178073,215343.0,frontend-proxy,server,200,N/A,N/A,N/A,NoTreatment
2,89345000c05480bae3670d30e4e21b35,ff858249c188f4e0,oteldemo.ProductCatalogService/GetProduct,1732717882154963,1732717882155319,356.0,productcatalogservice,server,0,CHILD_OF,329f456431ba2f2f,89345000c05480bae3670d30e4e21b35,NoTreatment
3,89345000c05480bae3670d30e4e21b35,329f456431ba2f2f,grpc.oteldemo.ProductCatalogService/GetProduct,1732717882117000,1732717882176975,59975.0,frontend,client,0,CHILD_OF,14669a9b949a2ea0,89345000c05480bae3670d30e4e21b35,NoTreatment
4,89345000c05480bae3670d30e4e21b35,14669a9b949a2ea0,GET,1732717882116000,1732717882177434,61434.0,frontend,server,200,CHILD_OF,959d2b12f1337d5e,89345000c05480bae3670d30e4e21b35,NoTreatment
0,55ab943f62b517f443730b3953106a7a,dfdd5a088e433991,ingress,1732717892897309,1732717893096952,199643.0,frontend-proxy,server,200,N/A,N/A,N/A,NoTreatment
1,55ab943f62b517f443730b3953106a7a,f7f86ada0188b8c5,router frontend egress,1732717892897485,1732717893096914,199429.0,frontend-proxy,client,200,CHILD_OF,dfdd5a088e433991,55ab943f62b517f443730b3953106a7a,NoTreatment
2,55ab943f62b517f443730b3953106a7a,2ecb6b33e357135a,oteldemo.ProductCatalogService/GetProduct,1732717893062253,1732717893063605,1352.0,productcatalogservice,server,0,CHILD_OF,61397ee171f3092e,55ab943f62b517f443730b3953106a7a,NoTreatment
3,55ab943f62b517f443730b3953106a7a,9620415687df70b3,GET,1732717893035000,1732717893096038,61038.0,frontend,server,200,CHILD_OF,f7f86ada0188b8c5,55ab943f62b517f443730b3953106a7a,NoTreatment
4,55ab943f62b517f443730b3953106a7a,61397ee171f3092e,grpc.oteldemo.ProductCatalogService/GetProduct,1732717893036000,1732717893095593,59593.0,frontend,client,0,CHILD_OF,9620415687df70b3,55ab943f62b517f443730b3953106a7a,NoTreatment
0,ae088043eba59b72c0b80739406ad7e8,7398b067b9c39fd1,router frontend egress,1732718129707317,1732718129778364,71047.0,frontend-proxy,client,200,CHILD_OF,51fd7249e714eb47,ae088043eba59b72c0b80739406ad7e8,NoTreatment
1,ae088043eba59b72c0b80739406ad7e8,51fd7249e714eb47,ingress,1732718129707186,1732718129778407,71221.0,frontend-proxy,server,200,N/A,N/A,N/A,NoTreatment
2,ae088043eba59b72c0b80739406ad7e8,ca58c992b74be7c8,grpc.oteldemo.ProductCatalogService/GetProduct,1732718129750000,1732718129777465,27465.0,frontend,client,0,CHILD_OF,9a01f720995f38e6,ae088043eba59b72c0b80739406ad7e8,NoTreatment
3,ae088043eba59b72c0b80739406ad7e8,9a01f720995f38e6,GET,1732718129749000,1732718129777384,28384.0,frontend,server,200,CHILD_OF,7398b067b9c39fd1,ae088043eba59b72c0b80739406ad7e8,NoTreatment
4,ae088043eba59b72c0b80739406ad7e8,79896cbd3c1061a5,oteldemo.ProductCatalogService/GetProduct,1732718129764456,1732718129765147,691.0,productcatalogservice,server,0,CHILD_OF,ca58c992b74be7c8,ae088043eba59b72c0b80739406ad7e8,NoTreatment
0,dc13ec5676479ee013e19951fde24712,ae82bd2af8eca3f1,ingress,1732717962558015,1732717962779942,221927.0,frontend-proxy,server,200,N/A,N/A,N/A,NoTreatment
1,dc13ec5676479ee013e19951fde24712,5534c834facaa1e6,router frontend egress,1732717962558193,1732717962779901,221708.0,frontend-proxy,client,200,CHILD_OF,ae82bd2af8eca3f1,dc13ec5676479ee013e19951fde24712,NoTreatment
2,dc13ec5676479ee013e19951fde24712,32de2b6bda8cddf5,oteldemo.ProductCatalogService/GetProduct,1732717962749613,1732717962750777,1164.0,productcatalogservice,server,0,CHILD_OF,490405c98a0f8fea,dc13ec5676479ee013e19951fde24712,NoTreatment
3,dc13ec5676479ee013e19951fde24712,9bf09d7e3646ece3,GET,1732717962732000,1732717962778920,46920.0,frontend,server,200,CHILD_OF,5534c834facaa1e6,dc13ec5676479ee013e19951fde24712,NoTreatment
4,dc13ec5676479ee013e19951fde24712,490405c98a0f8fea,grpc.oteldemo.ProductCatalogService/GetProduct,1732717962733000,1732717962778724,45724.0,frontend,client,0,CHILD_OF,9bf09d7e3646ece3,dc13ec5676479ee013e19951fde24712,NoTreatment
0,817a821c4e5038d5a1ac2ffe7ae496bb,96bf70ad49724399,router frontend egress,1732718011143226,1732718011602460,459234.0,frontend-proxy,client,200,CHILD_OF,8827843a7c5c6e03,817a821c4e5038d5a1ac2ffe7ae496bb,NoTreatment
1,817a821c4e5038d5a1ac2ffe7ae496bb,cdb6e61ae103e4a2,grpc.oteldemo.RecommendationService/ListRecommendations,1732718011254000,1732718011309198,55198.0,frontend,client,0,CHILD_OF,bd69b9f77df846d6,817a821c4e5038d5a1ac2ffe7ae496bb,NoTreatment
2,817a821c4e5038d5a1ac2ffe7ae496bb,0719dca8a2776fda,grpc.oteldemo.ProductCatalogService/GetProduct,1732718011309000,1732718011346115,37115.0,frontend,client,0,CHILD_OF,bd69b9f77df846d6,817a821c4e5038d5a1ac2ffe7ae496bb,NoTreatment
3,817a821c4e5038d5a1ac2ffe7ae496bb,298a9a202219d72c,grpc.oteldemo.ProductCatalogService/GetProduct,1732718011310000,1732718011351329,41329.0,frontend,client,0,CHILD_OF,bd69b9f77df846d6,817a821c4e5038d5a1ac2ffe7ae496bb,NoTreatment
4,817a821c4e5038d5a1ac2ffe7ae496bb,a43c5aa09d9fc8f9,grpc.oteldemo.ProductCatalogService/GetProduct,1732718011310000,1732718011350362,40362.0,frontend,client,0,CHILD_OF,bd69b9f77df846d6,817a821c4e5038d5a1ac2ffe7ae496bb,NoTreatment
5,817a821c4e5038d5a1ac2ffe7ae496bb,b117842845684cac,grpc.oteldemo.ProductCatalogService/GetProduct,1732718011310000,1732718011409199,99199.0,frontend,client,0,CHILD_OF,bd69b9f77df846d6,817a821c4e5038d5a1ac2ffe7ae496bb,NoTreatment
6,817a821c4e5038d5a1ac2ffe7ae496bb,8827843a7c5c6e03,ingress,1732718011143091,1732718011602862,459771.0,frontend-proxy,server,200,N/A,N/A,N/A,NoTreatment
7,817a821c4e5038d5a1ac2ffe7ae496bb,3f56f047f4a3148d,oteldemo.ProductCatalogService/GetProduct,1732718011328113,1732718011329201,1088.0,productcatalogservice,server,0,CHILD_OF,0719dca8a2776fda,817a821c4e5038d5a1ac2ffe7ae496bb,NoTreatment
8,817a821c4e5038d5a1ac2ffe7ae496bb,5045e6e12d10f62a,oteldemo.ProductCatalogService/ListProducts,1732718011288920,1732718011289125,205.0,productcatalogservice,server,0,CHILD_OF,e9f9c99b24545c27,817a821c4e5038d5a1ac2ffe7ae496bb,NoTreatment
9,817a821c4e5038d5a1ac2ffe7ae496bb,c8bd5063d4c0dace,oteldemo.ProductCatalogService/GetProduct,1732718011328140,1732718011345826,17686.0,productcatalogservice,server,0,CHILD_OF,b117842845684cac,817a821c4e5038d5a1ac2ffe7ae496bb,NoTreatment
10,817a821c4e5038d5a1ac2ffe7ae496bb,5029c6d8cd5c2455,oteldemo.ProductCatalogService/GetProduct,1732718011328171,1732718011329661,1490.0,productcatalogservice,server,0,CHILD_OF,a43c5aa09d9fc8f9,817a821c4e5038d5a1ac2ffe7ae496bb,NoTreatment
11,817a821c4e5038d5a1ac2ffe7ae496bb,63b8106648706f8a,oteldemo.ProductCatalogService/GetProduct,1732718011328211,1732718011336977,8766.0,productcatalogservice,server,0,CHILD_OF,298a9a202219d72c,817a821c4e5038d5a1ac2ffe7ae496bb,NoTreatment
12,817a821c4e5038d5a1ac2ffe7ae496bb,048aa4f03f76df6e,oteldemo.FeatureFlagService/GetFlag,1732718011337022,1732718011345644,8622.0,productcatalogservice,client,0,CHILD_OF,c8bd5063d4c0dace,817a821c4e5038d5a1ac2ffe7ae496bb,NoTreatment
13,817a821c4e5038d5a1ac2ffe7ae496bb,3f61b8758d738fe3,/oteldemo.FeatureFlagService/GetFlag,1732718027302251,1732718027304341,2090.0,featureflagservice,server,N/A,CHILD_OF,048aa4f03f76df6e,817a821c4e5038d5a1ac2ffe7ae496bb,packet_loss_treatment
14,817a821c4e5038d5a1ac2ffe7ae496bb,e93ba83509d6e18d,/oteldemo.FeatureFlagService/GetFlag,1732718027241375,1732718027243029,1654.0,featureflagservice,server,N/A,CHILD_OF,b0d55e57b159f51c,817a821c4e5038d5a1ac2ffe7ae496bb,packet_loss_treatment
15,817a821c4e5038d5a1ac2ffe7ae496bb,f49e409ad71db87c,featureflagservice.repo.query:featureflags,1732718027241595,1732718027242920,1325.0,featureflagservice,client,N/A,CHILD_OF,e93ba83509d6e18d,817a821c4e5038d5a1ac2ffe7ae496bb,packet_loss_treatment
16,817a821c4e5038d5a1ac2ffe7ae496bb,be35a8723f400a31,featureflagservice.repo.query:featureflags,1732718027302475,1732718027304255,1780.0,featureflagservice,client,N/A,CHILD_OF,3f61b8758d738fe3,817a821c4e5038d5a1ac2ffe7ae496bb,packet_loss_treatment
17,817a821c4e5038d5a1ac2ffe7ae496bb,bd69b9f77df846d6,GET,1732718011253000,1732718011601110,348110.0,frontend,server,200,CHILD_OF,96bf70ad49724399,817a821c4e5038d5a1ac2ffe7ae496bb,NoTreatment
18,817a821c4e5038d5a1ac2ffe7ae496bb,b0d55e57b159f51c,/oteldemo.FeatureFlagService/GetFlag,1732718011278365,1732718011287360,8995.0,recommendationservice,client,0,CHILD_OF,88c478f4b217c7bc,817a821c4e5038d5a1ac2ffe7ae496bb,NoTreatment
19,817a821c4e5038d5a1ac2ffe7ae496bb,e9f9c99b24545c27,/oteldemo.ProductCatalogService/ListProducts,1732718011288339,1732718011296875,8536.0,recommendationservice,client,0,CHILD_OF,88c478f4b217c7bc,817a821c4e5038d5a1ac2ffe7ae496bb,NoTreatment
20,817a821c4e5038d5a1ac2ffe7ae496bb,f0de13d1a0687132,/oteldemo.RecommendationService/ListRecommendations,1732718011278155,1732718011297467,19312.0,recommendationservice,server,0,CHILD_OF,cdb6e61ae103e4a2,817a821c4e5038d5a1ac2ffe7ae496bb,NoTreatment
21,817a821c4e5038d5a1ac2ffe7ae496bb,88c478f4b217c7bc,get_product_list,1732718011278242,1732718011296994,18752.0,recommendationservice,internal,N/A,CHILD_OF,f0de13d1a0687132,817a821c4e5038d5a1ac2ffe7ae496bb,NoTreatment
0,2e243bead0f80fddb3ae4e31ef9f9e5c,9ad564964485d9fb,router frontend egress,1732718081065214,1732718081166136,100922.0,frontend-proxy,client,200,CHILD_OF,3bb8ed5b7c15b1bb,2e243bead0f80fddb3ae4e31ef9f9e5c,NoTreatment
1,2e243bead0f80fddb3ae4e31ef9f9e5c,3bb8ed5b7c15b1bb,ingress,1732718081065030,1732718081166176,101146.0,frontend-proxy,server,200,N/A,N/A,N/A,NoTreatment
2,2e243bead0f80fddb3ae4e31ef9f9e5c,7570659b48c0f10a,oteldemo.ProductCatalogService/GetProduct,1732718081152464,1732718081152990,526.0,productcatalogservice,server,0,CHILD_OF,6f243f5d8f59c507,2e243bead0f80fddb3ae4e31ef9f9e5c,NoTreatment
3,2e243bead0f80fddb3ae4e31ef9f9e5c,6f243f5d8f59c507,grpc.oteldemo.ProductCatalogService/GetProduct,1732718081147000,1732718081164282,17282.0,frontend,client,0,CHILD_OF,a262206d63fabeb0,2e243bead0f80fddb3ae4e31ef9f9e5c,NoTreatment
4,2e243bead0f80fddb3ae4e31ef9f9e5c,a262206d63fabeb0,GET,1732718081147000,1732718081165365,18365.0,frontend,server,200,CHILD_OF,9ad564964485d9fb,2e243bead0f80fddb3ae4e31ef9f9e5c,NoTreatment
0,33100c3aa21f74d3dcbabcc7acdc89b3,78e0466c16f5e73f,router frontend egress,1732718135817401,1732718135941433,124032.0,frontend-proxy,client,200,CHILD_OF,5288b55caba1949f,33100c3aa21f74d3dcbabcc7acdc89b3,NoTreatment
1,33100c3aa21f74d3dcbabcc7acdc89b3,5288b55caba1949f,ingress,1732718135817242,1732718135941510,124268.0,frontend-proxy,server,200,N/A,N/A,N/A,NoTreatment
2,33100c3aa21f74d3dcbabcc7acdc89b3,5d0e14502e9137a9,GET,1732718135907000,1732718135940163,33163.0,frontend,server,200,CHILD_OF,78e0466c16f5e73f,33100c3aa21f74d3dcbabcc7acdc89b3,NoTreatment
3,33100c3aa21f74d3dcbabcc7acdc89b3,9896bfd6ba70b618,grpc.oteldemo.ProductCatalogService/GetProduct,1732718135909000,1732718135940824,31824.0,frontend,client,0,CHILD_OF,5d0e14502e9137a9,33100c3aa21f74d3dcbabcc7acdc89b3,NoTreatment
4,33100c3aa21f74d3dcbabcc7acdc89b3,6b08ab75edff0882,oteldemo.ProductCatalogService/GetProduct,1732718135917974,1732718135918345,371.0,productcatalogservice,server,0,CHILD_OF,9896bfd6ba70b618,33100c3aa21f74d3dcbabcc7acdc89b3,NoTreatment
0,d3f205ef6bdef91f79c8c36c93022838,a6e9d524519f3e3d,router frontend egress,1732718194831661,1732718194970490,138829.0,frontend-proxy,client,200,CHILD_OF,fa4bdee834b15369,d3f205ef6bdef91f79c8c36c93022838,NoTreatment
1,d3f205ef6bdef91f79c8c36c93022838,fa4bdee834b15369,ingress,1732718194831492,1732718194970795,139303.0,frontend-proxy,server,200,N/A,N/A,N/A,NoTreatment
2,d3f205ef6bdef91f79c8c36c93022838,5b8ea795fcb2178c,oteldemo.ProductCatalogService/GetProduct,1732718194947277,1732718194956002,8725.0,productcatalogservice,server,0,CHILD_OF,bae242ad0a14a2e5,d3f205ef6bdef91f79c8c36c93022838,NoTreatment
3,d3f205ef6bdef91f79c8c36c93022838,bae242ad0a14a2e5,grpc.oteldemo.ProductCatalogService/GetProduct,1732718194926000,1732718194969023,43023.0,frontend,client,0,CHILD_OF,2e016675c263a189,d3f205ef6bdef91f79c8c36c93022838,NoTreatment
4,d3f205ef6bdef91f79c8c36c93022838,2e016675c263a189,GET,1732718194926000,1732718194970475,44475.0,frontend,server,200,CHILD_OF,a6e9d524519f3e3d,d3f205ef6bdef91f79c8c36c93022838,NoTreatment
0,781f8b7840db93f251bd97903e68eb28,3d3f32ca933f0288,router frontend egress,1732718055511107,1732718055522465,11358.0,frontend-proxy,client,200,CHILD_OF,d4dd4ff0c812be69,781f8b7840db93f251bd97903e68eb28,packet_loss_treatment
1,781f8b7840db93f251bd97903e68eb28,d4dd4ff0c812be69,ingress,1732718055510974,1732718055522492,11518.0,frontend-proxy,server,200,N/A,N/A,N/A,packet_loss_treatment
2,781f8b7840db93f251bd97903e68eb28,5eb825f00760ff8a,grpc.oteldemo.ProductCatalogService/GetProduct,1732718055514000,1732718055521725,7725.0,frontend,client,0,CHILD_OF,3a53cc139c988dfc,781f8b7840db93f251bd97903e68eb28,packet_loss_treatment
3,781f8b7840db93f251bd97903e68eb28,3a53cc139c988dfc,GET,1732718055513000,1732718055522160,9160.0,frontend,server,200,CHILD_OF,3d3f32ca933f0288,781f8b7840db93f251bd97903e68eb28,packet_loss_treatment
4,781f8b7840db93f251bd97903e68eb28,2e4353f86260fbc1,oteldemo.ProductCatalogService/GetProduct,1732718055515165,1732718055515402,237.0,productcatalogservice,server,0,CHILD_OF,5eb825f00760ff8a,781f8b7840db93f251bd97903e68eb28,packet_loss_treatment
0,952539875b3843e719a204a4e743b787,51039b020032b6b8,router frontend egress,1732718107752814,1732718107868139,115325.0,frontend-proxy,client,200,CHILD_OF,4e3ac5c947f85fc0,952539875b3843e719a204a4e743b787,NoTreatment
1,952539875b3843e719a204a4e743b787,4e3ac5c947f85fc0,ingress,1732718107752629,1732718107868178,115549.0,frontend-proxy,server,200,N/A,N/A,N/A,NoTreatment
2,952539875b3843e719a204a4e743b787,0ba33766a7adee9a,grpc.oteldemo.ProductCatalogService/GetProduct,1732718107843000,1732718107867246,24246.0,frontend,client,0,CHILD_OF,5980c613e132dfb5,952539875b3843e719a204a4e743b787,NoTreatment
3,952539875b3843e719a204a4e743b787,5980c613e132dfb5,GET,1732718107842000,1732718107867529,25529.0,frontend,server,200,CHILD_OF,51039b020032b6b8,952539875b3843e719a204a4e743b787,NoTreatment
4,952539875b3843e719a204a4e743b787,1fc267bb60224a76,oteldemo.ProductCatalogService/GetProduct,1732718107852328,1732718107853344,1016.0,productcatalogservice,server,0,CHILD_OF,0ba33766a7adee9a,952539875b3843e719a204a4e743b787,NoTreatment
0,55b8ea873abc567a1417ad8c91ae2e08,683647b624471489,oteldemo.ProductCatalogService/GetProduct,1732718168128563,1732718168129052,489.0,productcatalogservice,server,0,CHILD_OF,e490f03c4e06b47c,55b8ea873abc567a1417ad8c91ae2e08,NoTreatment
1,55b8ea873abc567a1417ad8c91ae2e08,0b4f703baa870e30,ingress,1732718168046770,1732718168173087,126317.0,frontend-proxy,server,200,N/A,N/A,N/A,NoTreatment
2,55b8ea873abc567a1417ad8c91ae2e08,2687347fd85e5021,router frontend egress,1732718168046930,1732718168173052,126122.0,frontend-proxy,client,200,CHILD_OF,0b4f703baa870e30,55b8ea873abc567a1417ad8c91ae2e08,NoTreatment
3,55b8ea873abc567a1417ad8c91ae2e08,e490f03c4e06b47c,grpc.oteldemo.ProductCatalogService/GetProduct,1732718168119000,1732718168172244,53244.0,frontend,client,0,CHILD_OF,6e3faa0694823978,55b8ea873abc567a1417ad8c91ae2e08,NoTreatment
4,55b8ea873abc567a1417ad8c91ae2e08,6e3faa0694823978,GET,1732718168118000,1732718168172791,54791.0,frontend,server,200,CHILD_OF,2687347fd85e5021,55b8ea873abc567a1417ad8c91ae2e08,NoTreatment
0,7bc70945cbdb43808db3ff252a102fe6,14f4cac919139668,ingress,1732718264697940,1732718264880740,182800.0,frontend-proxy,server,200,N/A,N/A,N/A,NoTreatment
1,7bc70945cbdb43808db3ff252a102fe6,5d49676b8efef913,router frontend egress,1732718264698256,1732718264880696,182440.0,frontend-proxy,client,200,CHILD_OF,14f4cac919139668,7bc70945cbdb43808db3ff252a102fe6,NoTreatment
2,7bc70945cbdb43808db3ff252a102fe6,06355f7e30604e7a,oteldemo.ProductCatalogService/GetProduct,1732718264808943,1732718264810709,1766.0,productcatalogservice,server,0,CHILD_OF,097363617043ecb7,7bc70945cbdb43808db3ff252a102fe6,NoTreatment
3,7bc70945cbdb43808db3ff252a102fe6,097363617043ecb7,grpc.oteldemo.ProductCatalogService/GetProduct,1732718264775000,1732718264879122,104122.0,frontend,client,0,CHILD_OF,9b3c97ad22c6f0cf,7bc70945cbdb43808db3ff252a102fe6,NoTreatment
4,7bc70945cbdb43808db3ff252a102fe6,9b3c97ad22c6f0cf,GET,1732718264774000,1732718264879665,105665.0,frontend,server,200,CHILD_OF,5d49676b8efef913,7bc70945cbdb43808db3ff252a102fe6,NoTreatment
0,03d685393872174355a93c7a0e7a3f65,ebe9d6427b5a45e3,router frontend egress,1732718129980939,1732718130088429,107490.0,frontend-proxy,client,200,CHILD_OF,a6f8b23be1a36ab3,03d685393872174355a93c7a0e7a3f65,NoTreatment
1,03d685393872174355a93c7a0e7a3f65,a6f8b23be1a36ab3,ingress,1732718129980606,1732718130088464,107858.0,frontend-proxy,server,200,N/A,N/A,N/A,NoTreatment
2,03d685393872174355a93c7a0e7a3f65,28d887db3a9f7649,GET,1732718130057000,1732718130087939,30939.0,frontend,server,200,CHILD_OF,ebe9d6427b5a45e3,03d685393872174355a93c7a0e7a3f65,NoTreatment
3,03d685393872174355a93c7a0e7a3f65,f19091c7a8a236c7,grpc.oteldemo.ProductCatalogService/GetProduct,1732718130058000,1732718130087882,29882.0,frontend,client,0,CHILD_OF,28d887db3a9f7649,03d685393872174355a93c7a0e7a3f65,NoTreatment
4,03d685393872174355a93c7a0e7a3f65,d82b799e1d9a4b57,oteldemo.ProductCatalogService/GetProduct,1732718130070359,1732718130070619,260.0,productcatalogservice,server,0,CHILD_OF,f19091c7a8a236c7,03d685393872174355a93c7a0e7a3f65,NoTreatment
0,ae4ad27a1ecb903048fe8e41abcdc166,2bdaf61f7b6d34fb,router frontend egress,1732718285784693,1732718285903551,118858.0,frontend-proxy,client,200,CHILD_OF,0a262ed6652eb9e8,ae4ad27a1ecb903048fe8e41abcdc166,NoTreatment
1,ae4ad27a1ecb903048fe8e41abcdc166,0a262ed6652eb9e8,ingress,1732718285784628,1732718285903595,118967.0,frontend-proxy,server,200,N/A,N/A,N/A,NoTreatment
2,ae4ad27a1ecb903048fe8e41abcdc166,0ed73aadba3698c8,grpc.oteldemo.ProductCatalogService/GetProduct,1732718285873000,1732718285902110,29110.0,frontend,client,0,CHILD_OF,88c68055d0e0608b,ae4ad27a1ecb903048fe8e41abcdc166,NoTreatment
3,ae4ad27a1ecb903048fe8e41abcdc166,88c68055d0e0608b,GET,1732718285872000,1732718285902049,30049.0,frontend,server,200,CHILD_OF,2bdaf61f7b6d34fb,ae4ad27a1ecb903048fe8e41abcdc166,NoTreatment
4,ae4ad27a1ecb903048fe8e41abcdc166,eebdfd74e622f3f9,oteldemo.ProductCatalogService/GetProduct,1732718285885864,1732718285887040,1176.0,productcatalogservice,server,0,CHILD_OF,0ed73aadba3698c8,ae4ad27a1ecb903048fe8e41abcdc166,NoTreatment
0,52cd40d369a5869d3ee1321e75dd1c85,aaa5d4feb84f8275,router frontend egress,1732717939569471,1732717939844545,275074.0,frontend-proxy,client,200,CHILD_OF,7aaa12f3eee5ba41,52cd40d369a5869d3ee1321e75dd1c85,NoTreatment
1,52cd40d369a5869d3ee1321e75dd1c85,7aaa12f3eee5ba41,ingress,1732717939569262,1732717939844859,275597.0,frontend-proxy,server,200,N/A,N/A,N/A,NoTreatment
2,52cd40d369a5869d3ee1321e75dd1c85,8ba650b37bd063cd,grpc.oteldemo.RecommendationService/ListRecommendations,1732717939638000,1732717939736641,98641.0,frontend,client,0,CHILD_OF,c101b728169a3796,52cd40d369a5869d3ee1321e75dd1c85,NoTreatment
3,52cd40d369a5869d3ee1321e75dd1c85,b6026a8486093d2b,grpc.oteldemo.ProductCatalogService/GetProduct,1732717939737000,1732717939769518,32518.0,frontend,client,0,CHILD_OF,c101b728169a3796,52cd40d369a5869d3ee1321e75dd1c85,NoTreatment
4,52cd40d369a5869d3ee1321e75dd1c85,8dacb37b2ed4cc4a,grpc.oteldemo.ProductCatalogService/GetProduct,1732717939737000,1732717939769668,32668.0,frontend,client,0,CHILD_OF,c101b728169a3796,52cd40d369a5869d3ee1321e75dd1c85,NoTreatment
5,52cd40d369a5869d3ee1321e75dd1c85,689fed97c24d8308,grpc.oteldemo.ProductCatalogService/GetProduct,1732717939737000,1732717939769821,32821.0,frontend,client,0,CHILD_OF,c101b728169a3796,52cd40d369a5869d3ee1321e75dd1c85,NoTreatment
6,52cd40d369a5869d3ee1321e75dd1c85,51bd7776a5a51b4a,grpc.oteldemo.ProductCatalogService/GetProduct,1732717939736000,1732717939770017,34017.0,frontend,client,0,CHILD_OF,c101b728169a3796,52cd40d369a5869d3ee1321e75dd1c85,NoTreatment
7,52cd40d369a5869d3ee1321e75dd1c85,c101b728169a3796,GET,1732717939637000,1732717939844176,207176.0,frontend,server,200,CHILD_OF,aaa5d4feb84f8275,52cd40d369a5869d3ee1321e75dd1c85,NoTreatment
8,52cd40d369a5869d3ee1321e75dd1c85,a92ac336ead27b1e,oteldemo.ProductCatalogService/ListProducts,1732717939672420,1732717939672617,197.0,productcatalogservice,server,0,CHILD_OF,e06489e9fdbe29e5,52cd40d369a5869d3ee1321e75dd1c85,NoTreatment
9,52cd40d369a5869d3ee1321e75dd1c85,860fa1533a9db741,oteldemo.ProductCatalogService/GetProduct,1732717939756653,1732717939764088,7435.0,productcatalogservice,server,0,CHILD_OF,8dacb37b2ed4cc4a,52cd40d369a5869d3ee1321e75dd1c85,NoTreatment
10,52cd40d369a5869d3ee1321e75dd1c85,aa7408386444615b,oteldemo.ProductCatalogService/GetProduct,1732717939756631,1732717939763888,7257.0,productcatalogservice,server,0,CHILD_OF,b6026a8486093d2b,52cd40d369a5869d3ee1321e75dd1c85,NoTreatment
11,52cd40d369a5869d3ee1321e75dd1c85,8d965cad1ccdd81c,oteldemo.ProductCatalogService/GetProduct,1732717939756558,1732717939765368,8810.0,productcatalogservice,server,0,CHILD_OF,51bd7776a5a51b4a,52cd40d369a5869d3ee1321e75dd1c85,NoTreatment
12,52cd40d369a5869d3ee1321e75dd1c85,8e50328b2ead0554,oteldemo.ProductCatalogService/GetProduct,1732717939756673,1732717939765484,8811.0,productcatalogservice,server,0,CHILD_OF,689fed97c24d8308,52cd40d369a5869d3ee1321e75dd1c85,NoTreatment
13,52cd40d369a5869d3ee1321e75dd1c85,4215f94429fd7ddf,/oteldemo.FeatureFlagService/GetFlag,1732717939660291,1732717939668351,8060.0,recommendationservice,client,0,CHILD_OF,e097bdf31e3b3d5f,52cd40d369a5869d3ee1321e75dd1c85,NoTreatment
14,52cd40d369a5869d3ee1321e75dd1c85,e06489e9fdbe29e5,/oteldemo.ProductCatalogService/ListProducts,1732717939671648,1732717939677479,5831.0,recommendationservice,client,0,CHILD_OF,e097bdf31e3b3d5f,52cd40d369a5869d3ee1321e75dd1c85,NoTreatment
15,52cd40d369a5869d3ee1321e75dd1c85,732597f3fe53dadb,/oteldemo.RecommendationService/ListRecommendations,1732717939659973,1732717939678090,18117.0,recommendationservice,server,0,CHILD_OF,8ba650b37bd063cd,52cd40d369a5869d3ee1321e75dd1c85,NoTreatment
